date,val
140308,818
140309,0
140310,1123
140311,920
140312,1733
140313,1189
140314,1170
140315,514
140316,219
140317,1733
140318,2501
140320,1486
140321,2038
140322,4070
140323,2150
140324,1733
140325,3095
140326,3572
140327,3453
140328,3786
140329,2696
140330,2038
140331,4476
140401,2038
140402,4120
140404,3562
140406,1397
140407,4005
140408,3569
140409,2952
140410,4114
140411,0
140412,4476
140413,0
140414,958
140415,1486
140416,1454
140417,4070
140418,2647
140419,4160
140420,1030
140421,3472
140422,3741
140423,3502
140424,3727
140425,1733
140426,4491
140427,1003
140428,3573
140429,3257
140430,3785
140501,3406
140502,2691
140503,3404
140504,3637
140507,4731
140508,2038
140509,2647
140510,3645
140511,4217
140512,4040
140513,2647
140514,2524
140515,3031
140516,3295
140517,4510
140518,4623
140519,4476
140520,4190
140521,4200
140522,4526
140523,3890
140524,209
140525,818
140526,0
140527,2681
140528,3720
140529,4132
140530,2038
140531,3686
140602,4292
140603,2648
140604,3456
140605,4477
140606,4986
140607,4477
140608,3258
140609,6001
140610,3407
140611,3871
140612,3877
140613,4477
140614,1124
140615,5478
140616,4391
140617,4496
140618,3473
140619,2039
140620,3675
140621,4724
140622,5009
140623,5234
140625,4327
140626,3258
140627,4839
140628,4011
140629,3258
140630,4384
140701,3391
140702,2952
140703,2647
140704,3808
140705,2647
140706,3057
140707,53
140708,2773
140709,3537
140710,2510
140711,2998
140712,2038
140714,818
140715,2647
140716,1123
140717,1530
140718,3021
140719,3617
140720,2575
140721,3257
140722,3926
140723,3257
140724,3034
140725,3257
140725,3257
140726,4051
140727,514
140728,0
140729,2038
140730,41
140731,2698
140801,901
140802,1760
140803,1719
140804,1673
140805,1572
140806,2647
140807,3257
140808,20
140809,2063
140811,2647
140812,2659
140813,3257
140814,209
140815,1733
140816,2647
140817,3787
140818,84
140819,3102
140820,2405
140821,2738
140822,2843
140823,818
140824,2392
140825,2647
140826,3064
140827,1831
140828,1801
140829,2966
140830,2523
140831,3257
140901,3409
140902,3257
140903,3266
140904,3260
140905,3092
140906,1428
140907,1385
140908,1921
140909,2038
140910,3546
140911,3257
140912,3024
140913,142
140914,1123
140915,2038
140916,3061
140917,514
140918,335
140919,2445
140920,2077
140921,2647
140923,0
140924,1514
140925,2228
140926,209
140927,1241
140928,1504
140929,2815
140930,1123
141001,2757
141002,3390
141004,1421
141005,2038
141006,2175
141007,1840
141008,1461
141009,270
141010,209
141011,514
141012,908
141013,1667
141014,1703
141015,818
141016,818
141017,2038
141018,818
141019,2038
141020,538
141021,40
141022,1496
141023,2083
141024,1554
141025,1123
141026,1564
141027,0
141028,2811
141029,1123
141030,1822
141031,1123
141101,1759
141102,1200
141103,0
141104,1580
141105,1597
141106,818
141108,514
141109,1269
141110,320
141111,1733
141112,1200
141113,58
141114,514
141115,264
141116,2038
141117,1428
141118,1123
141119,1187
141120,209
141121,398
141122,130
141123,209
141124,2456
141125,2922
141126,818
141127,514
141128,242
141129,433
141130,0
141201,0
141202,0
141203,40
141204,514
141205,119
141206,1302
141207,0
141208,1177
141209,514
141210,211
141211,451
141213,209
141214,2038
141215,1419
141216,209
141217,118
141218,29
141219,1123
141220,886
141221,209
141222,209
141223,0
141224,2045
141225,0
141226,337
141227,2038
141228,1733
141229,262
141230,421
141231,140
150101,209
150102,311
150104,145
150105,244
150106,156
150107,119
150108,0
150109,209
150110,514
150111,397
150112,209
150113,434
150114,77
150115,0
150116,703
150117,553
150118,955
150119,1025
150120,209
150121,1123
150122,88
150123,1490
150124,706
150125,514
150126,770
150127,302
150128,818
150129,1508
150130,633
150131,0
150201,390
150203,1476
150205,2167
150206,556
150207,514
150208,1500
150209,1786
150210,209
150211,1464
150212,1331
150213,1123
150214,877
150215,818
150216,2198
150217,818
150218,1457
150219,1502
150220,1487
150221,3080
150222,3562
150223,77
150224,514
150225,1302
150226,2553
150227,0
150228,115
150301,209
150302,1826
150303,0
150304,1375
150305,2647
150306,0
150307,916
150308,818
150309,3602
150310,3401
150311,2811
150312,2038
150313,2546
150314,2435
150316,2038
150317,1526
150318,1179
150319,514
150320,90
150321,1388
150323,3257
150324,3686
150325,3596
150326,2647
150327,1522
150328,2952
150329,3944
150330,3866
150331,4501
150401,3683
150402,4100
150403,3257
150404,1841
150405,1708
150406,3865
150407,4728
150408,4171
150409,3925
150410,2038
150411,3257
150412,3866
150413,3562
150414,2253
150415,3562
150417,3257
150418,2264
150419,2647
150420,3421
150421,3257
150422,4191
150423,4621
150424,3921
150425,514
150426,3257
150427,313
150428,818
150429,2674
150430,2613
150501,3162
150502,3840
150504,3305
150505,0
150506,245
150507,1548
150508,3671
150509,4050
150510,2647
150511,3205
150512,2342
150513,299
150514,3257
150515,2647
150516,20
150517,0
150518,1733
150519,1780
150520,3897
150521,3681
150522,209
150523,3562
150524,3257
150525,2092
150526,30
150527,2518
150528,1290
150529,4629
150530,1539
150531,2658
150601,4046
150602,3779
150603,4050
150605,3801
150606,1536
150607,1550
150608,2902
150609,4290
150610,2850
150611,1013
150612,4200
150613,3335
150614,104
150615,2885
150616,3323
150617,2038
150618,4099
150619,4357
150620,3679
150621,4149
150622,4476
150623,5598
150624,3722
150625,3482
150626,3550
150627,42
150628,2038
150629,3280
150630,3257
150701,3277
150702,3394
150703,105
150704,2151
150705,63
150706,73
150707,63
150708,0
150709,1532
150710,103
150711,766
150712,42
150713,1123
150714,2647
150715,138
150716,136
150717,3671
150718,1451
150719,2897
150720,2759
150721,3077
150722,3257
150723,3512
150724,3321
150725,3562
150725,3562
150726,3257
150727,4123
150728,2984
150729,3257
150730,83
150731,2259
150801,209
150802,2686
150803,1223
150804,3050
150805,3436
150806,3627
150807,4398
150808,2647
150809,0
150812,2952
150813,3131
150814,3794
150815,3898
150816,0
150817,3514
150818,2766
150819,4539
150820,3727
150821,4877
150822,818
150823,3257
150824,2138
150825,3196
150826,3257
150827,136
150828,1578
150829,3450
150830,2862
150831,3275
150901,818
150903,253
150904,3259
150905,581
150906,2224
150907,2952
150908,2647
150909,2994
150910,3257
150911,3257
150912,3343
150913,3369
150914,4250
150915,2718
150916,3257
150917,3796
150918,3257
150919,2849
150920,1733
150921,2342
150922,2683
150923,93
150924,2038
150925,2647
150926,2038
150927,2342
150928,3275
150929,3257
150930,3051
151001,1570
151002,2421
151003,209
151004,0
151005,1123
151006,2678
151007,656
151009,818
151010,1817
151011,818
151012,2038
151013,2046
151014,0
151015,2342
151016,1123
151017,514
151018,1780
151019,1123
151020,1733
151021,121
151022,70
151023,1286
151024,1626
151025,0
151026,1123
151027,1495
151028,2768
151029,561
151030,514
151031,0
151101,1224
151102,818
151103,756
151104,2460
151106,818
151107,1620
151108,540
151109,514
151110,584
151111,2038
151112,1183
151113,373
151114,916
151115,358
151116,220
151117,59
151118,1714
151119,1451
151120,488
151121,875
151122,818
151123,291
151124,514
151125,514
151126,0
151127,514
151128,19
151129,209
151130,1195
151201,1123
151202,826
151203,329
151204,391
151205,70
151207,514
151208,70
151209,20
151210,0
151211,0
151212,0
151213,514
151214,0
151215,0
151216,1331
151217,1579
151218,839
151219,326
151220,88
151221,1962
151222,20
151223,0
151224,1123
151225,209
151226,632
151227,163
151228,424
151229,291
151230,514
151231,818
160101,604
160102,209
160103,209
160104,209
160105,59
160106,263
160108,219
160109,209
160110,1123
160111,1454
160112,818
160113,209
160114,542
160115,577
160116,818
160117,818
160118,1733
160119,80
160120,1347
160121,2719
160122,1284
160123,359
160124,345
160125,2489
160126,1974
160127,1825
160128,818
160129,514
160130,1419
160131,1733
160201,3110
160202,1179
160203,2067
160204,1586
160205,0
160206,1733
160207,1123
160208,1123
160209,818
160210,879
160211,514
160212,1430
160213,818
160214,1508
160215,1123
160216,1357
160217,1652
160219,2647
160220,61
160221,3040
160222,1316
160223,2872
160224,514
160225,1442
160227,1317
160228,1123
160301,2839
160302,1123
160303,1123
160306,1492
160307,3257
160308,3940
160309,2766
160310,2952
160311,1628
160312,1900
160313,2159
160314,2698
160315,2923
160316,2647
160317,2038
160318,3545
160319,3751
160320,1519
160321,992
160322,2647
160323,4476
160324,3257
160325,2542
160326,4171
160327,1123
160328,1123
160329,3842
160330,2647
160331,2698
160401,3950
160403,2627
160404,3139
160405,2647
160406,3986
160407,2380
160408,2647
160409,921
160410,2647
160411,2180
160412,2647
160413,1145
160414,2132
160415,3695
160416,1366
160417,1123
160418,2280
160419,722
160420,2411
160421,3532
160422,3428
160423,0
160424,4130
160425,2647
160426,4923
160427,3257
160428,3257
160429,4535
160430,30
160501,2668
160502,390
160504,3358
160505,3094
160506,4078
160507,4543
160508,4155
160509,2723
160510,2990
160511,3925
160512,4085
160513,2744
160514,4077
160515,1725
160516,2722
160517,4476
160518,233
160519,1823
160520,2038
160521,3024
160522,3591
160523,4298
160524,4729
160525,4994
160526,4476
160527,4819
160528,3886
160529,3925
160530,5072
160531,4266
160601,2647
160602,2464
160603,4171
160604,4476
160606,0
160607,4476
160608,1537
160609,5000
160610,5392
160611,4476
160612,1733
160613,3257
160614,4641
160615,3349
160616,3798
160617,4120
160618,3599
160619,3257
160620,4635
160621,3257
160622,2742
160623,4854
160624,3976
160625,3737
160626,3833
160627,63
160628,3557
160629,3595
160630,2952
160701,3276
160702,1123
160703,3257
160704,3866
160705,1579
160706,4573
160707,4476
160708,4263
160709,4476
160710,4587
160712,4290
160713,4001
160714,5097
160715,4884
160716,4781
160717,3866
160718,311
160719,4603
160720,2757
160721,3582
160722,3746
160723,4360
160724,4563
160725,1428
160725,1428
160726,3331
160727,3093
160728,2647
160729,3324
160730,0
160731,2038
160801,1843
160802,2214
160803,2647
160806,1561
160807,209
160808,2867
160809,0
160810,2767
160811,1554
160812,3261
160813,4300
160814,818
160815,62
160816,3408
160817,0
160818,2647
160819,514
160820,2275
160821,2647
160822,2038
160823,2647
160824,3079
160825,1635
160826,3033
160827,2038
160828,418
160829,941
160830,336
160831,2404
160901,2352
160902,2786
160903,2502
160904,2038
160905,3808
160906,3562
160907,166
160908,529
160909,2875
160910,3372
160911,1642
160913,0
160914,2038
160915,3257
160916,1123
160917,2500
160918,2647
160919,2647
160920,2323
160921,2038
160922,2038
160923,2647
160924,1123
160925,2296
160926,2391
160927,1794
160928,1557
160929,1123
160930,2952
161001,2140
161002,3093
161003,2647
161004,3257
161005,2750
161006,2956
161009,122
161012,1063
161013,1550
161014,1538
161015,1123
161016,0
161017,1516
161018,1494
161019,1123
161020,1149
161021,901
161022,818
161023,818
161024,2866
161025,0
161026,1239
161027,1053
161028,1123
161029,0
161030,2326
161031,0
161101,514
161102,1481
161105,209
161106,10
161107,1269
161108,1241
161109,1123
161110,1560
161111,818
161112,2377
161113,1134
161114,2419
161115,818
161116,448
161117,82
161118,1401
161119,514
161120,663
161121,0
161122,112
161123,1511
161124,514
161125,690
161126,556
161127,89
161128,818
161129,209
161130,1699
161201,1405
161202,514
161204,1186
161205,543
161206,131
161207,99
161208,891
161209,560
161210,406
161211,341
161212,1123
161213,0
161214,209
161215,516
161216,0
161217,1123
161218,1904
161219,1123
161220,341
161221,126
161222,427
161223,68
161224,818
161225,209
161226,1784
161227,923
161228,209
161229,0
161230,263
161231,209
170101,433
170103,359
170104,1123
170105,0
170106,1368
170107,818
170108,209
170109,697
170110,0
170111,1460
170112,41
170113,1123
170114,99
170115,514
170116,514
170117,1423
170118,1452
170119,841
170120,1366
170121,887
170122,1288
170123,1209
170124,2647
170125,1756
170126,2038
170127,2038
170128,1671
170129,1137
170130,514
170131,514
170201,1480
170204,951
170205,1690
170206,818
170207,514
170208,1428
170209,1123
170210,818
170212,840
170213,608
170214,209
170215,1212
170216,1313
170217,1123
170218,2043
170219,1123
170220,1926
170221,1611
170222,1551
170223,818
170224,1342
170225,2775
170226,2876
170227,0
170228,2491
170301,2323
170302,1584
170303,1238
170304,1010
170305,2039
170306,2726
170307,2461
170308,1521
170309,1124
170310,2690
170311,2039
170312,2056
170313,3721
170314,1518
170315,1857
170316,2343
170317,3374
170318,2648
170319,2953
170320,3654
170321,3867
170322,2902
170323,3258
170324,487
170325,2097
170331,3000
170406,1505
170407,1518
170408,3258
170409,4046
170410,4286
170411,1501
170412,1648
170413,396
170414,2648
170415,4859
170416,3793
170417,3713
170418,3406
170419,3152
170420,3258
170421,4151
170422,2883
170423,1734
170424,2225
170425,2953
170426,626
170427,3264
170428,2891
170429,515
170430,1538
170501,2456
170502,3467
170503,3563
170504,2648
170505,1547
170506,2648
170507,4477
170508,4691
170509,4612
170510,2134
170511,40
170512,2728
170513,3068
170514,4477
170515,4202
170516,4000
170517,30
170518,3203
170519,3025
170520,3485
170521,2648
170522,4560
170523,3639
170524,3576
170525,4477
170526,4476
170527,4876
170528,4477
170529,3708
170530,515
170531,4477
170601,1625
170602,1124
170603,0
170604,3258
170605,4172
170606,4700
170607,1145
170608,0
170609,4617
170610,4261
170611,4320
170612,4046
170613,4477
170614,3258
170615,2648
170616,3978
170617,4250
170618,4514
170619,4311
170620,4071
170621,4768
170622,4658
170623,5434
170624,4900
170625,2069
170626,210
170627,3258
170628,1537
170629,4396
170630,4291
170701,4815
170702,3258
170703,5112
170704,5373
170705,5569
170706,3258
170707,3972
170708,3850
170709,515
170710,3832
170711,3258
170712,3676
170713,3585
170714,3258
170715,3280
170716,3375
170717,2648
170718,52
170719,3604
170720,3563
170721,2862
170722,2937
170723,3364
170724,1124
170725,2309
170725,2309
170726,2648
170727,3258
170728,2648
170729,2062
170730,2287
170731,3524
170801,0
170802,819
170803,2893
170804,515
170805,61
170806,2999
170807,1124
170808,3563
170809,3278
170810,4228
170811,3406
170812,210
170813,1691
170814,3306
170815,3436
170816,3647
170817,3904
170818,0
170819,4373
170820,210
170821,515
170822,1724
170823,1620
170824,2648
170825,515
170826,2899
170827,3006
170828,0
170829,253
170830,0
170831,2756
170901,2857
170902,3098
170903,3563
170904,3258
170905,4035
170906,2546
170907,2281
170908,2148
170909,3258
170910,3258
170911,3235
170912,3021
170913,0
170914,4006
170915,819
170916,2972
170917,2953
170918,3781
170919,3382
170920,2953
170921,2878
170922,3607
170923,3577
170924,42
170925,3213
170926,2239
170927,1124
170928,515
170929,1180
170930,0
171001,1124
171002,1124
171004,1939
171005,1429
171006,31
171007,2959
171008,1124
171009,1066
171010,2039
171011,767
171012,515
171013,848
171014,1503
171015,2656
171016,588
171017,515
171018,819
171019,819
171020,515
171021,1609
171022,1572
171023,515
171024,1124
171025,0
171026,965
171027,1124
171028,819
171029,819
171030,645
171031,213
171101,515
171102,2677
171103,2717
171104,515
171105,166
171106,1583
171107,819
171108,210
171109,881
171110,421
171111,515
171112,2039
171113,286
171114,868
171115,325
171116,210
171117,41
171118,41
171119,975
171120,384
171121,254
171122,515
171123,210
171124,819
171125,0
171126,300
171127,0
171128,31
171129,1849
171130,469
171201,572
171202,210
171203,182
171204,0
171205,873
171206,427
171207,1124
171208,1124
171209,398
171210,210
171211,20
171212,138
171213,515
171214,376
171215,0
171216,515
171217,445
171218,819
171219,515
171220,515
171221,378
171222,385
171223,1307
171224,210
171225,821
171226,1015
171227,515
171228,0
171229,354
171230,210
171231,111
180101,598
180102,268
180103,970
180104,69
180105,249
180106,79
180107,515
180108,1217
180109,210
180110,473
180111,2039
180112,843
180113,1503
180114,648
180115,515
180116,68
180117,674
180118,210
180119,464
180120,389
180121,1405
180122,2039
180123,1416
180124,892
180125,515
180126,573
180127,1164
180128,610
180129,1142
180130,599
180131,424
180201,350
180202,988
180203,277
180204,1460
180205,1195
180206,2351
180207,2062
180208,1623
180209,1124
180210,819
180211,3258
180212,1126
180214,2057
180215,934
180216,20
180217,339
180218,1265
180219,1124
180220,0
180221,1736
180222,2701
180223,2095
180224,3258
180225,2310
180226,1613
180227,1519
180228,3258
180301,1124
180302,1564
180303,1198
180304,3021
180305,3258
180306,1498
180307,1757
180308,690
180309,2934
180310,3345
180311,3126
180312,391
180313,1140
180314,2238
180315,1465
180316,2039
180317,1476
180318,3573
180319,2792
180320,2039
180321,1603
180322,0
180323,1124
180324,3258
180325,2547
180326,3380
180327,2902
180328,210
180329,2536
180330,2648
180331,2953
180401,2039
180402,1825
180403,3926
180404,3258
180405,3690
180406,3268
180407,2817
180408,3677
180409,3887
180410,2389
180411,1416
180412,4181
180413,1429
180414,4311
180415,2648
180416,2221
180417,4709
180418,3280
180419,1325
180420,3258
180421,3856
180422,2622
180423,2880
180424,3679
180425,4974
180426,1525
180427,3734
180428,1511
180429,210
180430,4939
180501,4840
180502,4081
180503,0
180504,2924
180505,3504
180506,2648
180507,3164
180508,3867
180509,4477
180510,4251
180511,5119
180512,4675
180513,4243
180514,4842
180515,3861
180516,4936
180517,4354
180518,4983
180519,5087
180520,4171
180521,4610
180522,515
180523,3414
180524,3258
180525,2815
180526,3258
180527,5161
180529,3823
180530,3771
180531,4477
180601,4477
180602,3797
180603,3920
180604,124
180605,2648
180606,4281
180607,0
180608,5078
180610,3796
180611,4477
180612,2648
180613,4595
180614,4301
180615,0
180616,4065
180617,1409
180618,2863
180619,2860
180620,3628
180621,2953
180622,3304
180623,5180
180624,5500
180625,5201
180626,3671
180627,3886
180628,4814
180629,4983
180630,4339
180701,3745
180702,3815
180703,4291
180704,4477
180705,3867
180706,819
180707,2648
180708,515
180709,2039
180710,3697
180711,2306
180712,461
180713,2432
180714,126
180715,42
180716,1567
180717,0
180718,2977
180719,3556
180720,3874
180721,4477
180722,3883
180723,3729
180724,4497
180725,1618
180725,1618
180726,2663
180727,2454
180728,2648
180729,1411
180730,2039
180731,1429
180801,2073
180802,3176
180803,2240
180804,2039
180805,2648
180806,2648
180807,4404
180808,4331
180809,3258
180810,2550
180811,1734
180812,0
180813,2039
180814,2648
180815,2992
180816,2989
180817,3694
180818,1218
180819,1564
180820,2841
180821,1817
180822,686
180823,1596
180824,2039
180825,2141
180826,0
180827,2822
180828,3718
180829,3436
180830,2932
180831,3258
180901,2732
180902,1124
180903,1527
180904,1124
180905,2153
180906,3531
180907,2306
180908,3025
180909,2068
180910,3867
180911,2648
180912,3258
180913,3733
180914,3983
180915,3630
180916,3398
180917,4046
180918,4137
180919,3898
180920,3625
180921,515
180922,2550
180923,2142
180924,2340
180925,3365
180927,819
180928,1408
180929,3363
180930,3040
181001,3258
181002,2648
181003,240
181004,2120
181005,2351
181006,2039
181007,1450
181008,1124
181009,819
181010,1583
181011,2594
181012,2564
181013,1725
181014,1840
181015,60
181016,210
181017,813
181018,583
181019,515
181020,1053
181021,2162
181022,1136
181023,515
181024,100
181025,644
181026,819
181027,1521
181028,259
181029,546
181030,819
181031,819
181101,109
181102,2118
181103,819
181104,1466
181105,515
181106,1124
181107,2343
181108,717
181109,1164
181110,1124
181111,819
181112,1124
181113,1124
181114,819
181115,613
181116,550
181117,400
181118,0
181119,515
181120,759
181121,453
181122,457
181123,0
181124,1027
181125,1393
181126,1124
181127,210
181128,293
181129,210
181130,0
181201,1514
181202,1879
181203,675
181204,819
181205,554
181206,0
181207,210
181208,249
181209,969
181210,819
181211,256
181212,0
181213,0
181214,1001
181215,345
181216,166
181217,0
181218,819
181219,1234
181220,1680
181221,363
181222,30
181223,819
181224,502
181225,515
181227,128
181228,984
181229,210
181230,1075
181231,538
190101,57
190102,254
190103,416
190104,515
190105,210
190106,210
190107,0
190108,819
190109,515
190110,210
190111,30
190112,515
190113,1124
190114,97
190115,630
190116,210
190117,1921
190118,394
190119,906
190120,1159
190121,250
190122,2039
190123,1124
190124,642
190125,1461
190126,1548
190127,1124
190128,515
190129,2803
190130,256
190131,587
190201,2001
190202,1124
190203,1442
190204,1403
190205,2349
190206,2456
190207,2074
190208,1837
190209,819
190210,210
190211,2275
190212,2409
190213,819
190214,59
190215,210
190216,1466
190217,2648
190218,2648
190219,210
190220,2223
190221,1337
190222,210
190223,1746
190224,819
190225,562
190226,1456
190227,2039
190228,2039
190301,3258
190302,2504
190303,210
190304,2391
190305,819
190306,1498
190307,819
190308,3261
190310,1942
190311,2953
190312,819
190313,61
190314,2490
190315,2039
190316,2039
190317,1832
190318,2039
190319,2550
190320,60
190321,1275
190322,30
190323,3224
190324,2740
190325,3258
190326,2202
190328,3258
190329,3646
190330,3258
190331,2440
190401,210
190402,1225
190403,2211
190404,1124
190405,1124
190406,3563
190407,2648
190408,3092
190409,2648
190410,3258
190411,1338
190412,2731
190413,838
190414,0
190415,3595
190416,3715
190417,3050
190419,1525
190420,1532
190421,4527
190422,2648
190423,1478
190424,515
190425,2973
190426,3001
190427,1124
190428,4477
190429,3563
190430,210
190501,2847
190502,4197
190503,3790
190504,3258
190505,4253
190506,4543
190507,4366
190508,4071
190509,2140
190510,1439
190511,0
190512,2195
190513,0
190514,3951
190515,4477
190516,4522
190517,4019
190518,4477
190519,3678
190520,2039
190521,49
190522,3258
190523,4081
190524,3868
190525,2648
190526,4090
190527,0
190528,4957
190529,3318
190530,3536
190531,1124
190601,3867
190602,1541
190603,283
190604,0
190605,145
190606,2259
190607,1124
190608,4803
190609,4046
190610,3300
190611,2250
190612,4343
190613,2039
190614,4722
190615,5137
190616,3564
190617,3258
190618,515
190619,5183
190620,4428
190621,4876
190622,4687
190623,4477
190624,3353
190625,3778
190626,4071
190627,515
190628,0
190629,4341
190630,3322
190701,4477
190702,0
190703,4010
190704,4162
190705,4782
190706,4120
190707,210
190708,589
190709,3478
190710,2809
190711,4710
190712,0
190713,3728
190714,515
190716,3536
190717,268
190718,0
190719,4311
190720,5513
190721,4624
190722,4477
190723,2648
190724,1607
190725,2648
190725,2648
190726,2734
190727,0
190728,1593
190729,3258
190730,3622
190731,2648
190801,2648
190802,2838
190803,3258
190804,0
190805,210
190806,3111
190807,210
190808,2987
190809,2888
190810,3079
190811,2950
190812,619
190813,3516
190814,3401
190815,515
190816,2648
190817,4024
190818,4142
190819,3471
190820,3917
190821,3867
190822,3357
190823,3928
190824,0
190825,4172
190826,3524
190827,4165
190828,819
190829,3303
190830,4090
190831,4104
190901,3151
190902,0
190903,0
190905,3258
190906,2343
190907,3896
190908,3258
190909,2967
190910,3258
190911,2039
190912,2087
190913,2381
190914,2587
190915,31
190916,0
190917,2142
190918,2850
190919,3076
190920,2953
190921,3563
190922,2039
190923,2149
190924,569
190925,1374
190926,2039
190927,210
190928,2615
190929,2108
190930,2669
191001,3300
191002,1034
191003,2343
191004,1124
191005,0
191006,1545
191007,2616
191008,926
191009,700
191010,3310
191011,1156
191012,691
191013,607
191014,1124
191015,3373
191016,2648
191017,963
191018,1150
191019,2648
191020,1124
191021,819
191022,2039
191023,1124
191024,2343
191025,1124
191026,0
191027,517
191028,819
191029,1429
191030,3060
191031,1471
191101,428
191102,515
191103,518
191104,210
191105,515
191106,1124
191107,0
191108,49
191109,364
191110,316
191111,515
191112,0
191113,635
191114,0
191115,677
191116,210
191117,0
191118,515
191119,819
191120,0
191121,210
191122,39
191123,0
191124,1124
191125,515
191126,423
191127,868
191128,0
191129,0
191130,542
191201,1426
191202,515
191203,59
191204,515
191205,613
191206,515
191207,0
191208,0
191209,50
191210,1190
191211,49
191212,49
191213,271
191214,700
191215,1396
191216,1124
191217,1656
191218,1134
191219,384
191220,210
191221,619
191222,0
191223,0
191224,0
191225,210
191226,59
191227,210
191228,1124
191229,210
191230,1382
191231,758
